platform,track_name,album_artist_name,album_name,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,year,month,day,s_played
Android,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,All Your Fault: Pt. 2,trackdone,trackdone,True,0.0,True,1648655707957,2022,3,30,163.87
Android,Problem,Ariana Grande,My Everything,fwdbtn,trackdone,True,0.0,True,1657226557282,2022,7,7,193.92
Android,Bang Bang,K'NAAN,Troubadour,clickrow,unexpected-exit-while-paused,True,0.0,False,1669143279,2022,11,22,92.205
Android,rock bottom,MisterWives,SUPERBLOOM,fwdbtn,trackdone,True,0.0,False,1657581086802,2022,7,11,190.48
Windows,Symphony (feat. Zara Larsson),Clean Bandit,What Is Love?,trackdone,trackdone,True,0.0,False,1652482462388,2022,5,13,212.733
Android,So Good (feat. Ty Dolla $ign),Zara Larsson,So Good,trackdone,trackdone,True,0.0,False,1651535563102,2022,5,2,166.706
Android,Nuestra Historia de Dos,Porta,No Hay Truco (Maqueta 2007),trackdone,fwdbtn,True,0.0,False,1659483976646,2022,8,2,18.747
Windows,Bored,Tessa Violet,Bad Ideas,fwdbtn,fwdbtn,True,1.0,False,1677514920,2023,2,27,116.92
Android,"Baby, I'm Jealous (feat. Doja Cat)",Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",fwdbtn,trackdone,True,0.0,False,1653139971628,2022,5,21,175.873
Android,On My Own,Tessa Violet,Halloway,trackdone,trackdone,True,0.0,False,1672669177,2023,1,2,176.093
Android,Cree en Ti,Porta,Cree en Ti,fwdbtn,fwdbtn,False,0.0,False,1661176601655,2022,8,22,51.482
Windows,Imagination Infatuation,MisterWives,Our Own House,fwdbtn,fwdbtn,True,0.0,False,1647048490711,2022,3,12,1.5
Otros,I Wan'na Be Like You (The Monkey Song),Tessa Violet,Everybody Loves Disney,trackdone,trackdone,True,0.0,False,0,2022,10,2,149.707
Windows,Te Quiero Más,TINI,Quiero Volver,fwdbtn,fwdbtn,True,0.0,False,1648322854591,2022,3,26,1.23
Windows,Games,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,False,1654307046218,2022,6,4,221.051
Android,Where Do We Go From Here?,MisterWives,Easy / Where Do We Go From Here?,trackdone,trackdone,False,0.0,False,1661906853809,2022,8,31,231.67
Android,Royals,Lorde,Pure Heroine,trackdone,trackdone,True,0.0,False,1651073114536,2022,4,27,190.185
Android,Amor,Porta,Equilibrio,trackdone,trackdone,True,0.0,False,1661994048407,2022,9,1,261.333
Windows,Dragon Ball Rap Super,Porta,Dragon Ball Rap Super,fwdbtn,trackdone,True,0.0,False,0,2022,5,29,412.352
Otros,Crush,Tessa Violet,Crush,trackdone,trackdone,True,0.0,False,0,2022,8,19,216.267
Otros,"Baby, I'm Jealous (feat. Doja Cat)",Bebe Rexha,Better Mistakes,trackdone,trackdone,False,0.0,False,0,2022,12,23,175.873
Android,Wavin' Flag - Coca-Cola® Spanish Celebration Mix,K'NAAN,Troubadour,trackdone,trackdone,True,0.0,False,1672925869,2023,1,5,232.466
Windows,Dame una Hora,Santa RM,La Cara B,trackdone,trackdone,True,0.0,False,1658690128014,2022,7,24,279.813
Android,"The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",Geek Music,"The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",trackdone,trackdone,True,0.0,True,1678183282,2023,3,7,150.879
Android,Los Héroes Nunca Mueren (Overwatch Mega Rap),Keyblade,Los Héroes Nunca Mueren (Overwatch Mega Rap),trackdone,trackdone,True,0.0,False,1678463484,2023,3,10,433.136
Windows,Good Day (feat. MisterWives and Curtis Roach),Jax Anderson,Good Day (feat. MisterWives and Curtis Roach),fwdbtn,fwdbtn,True,0.0,False,1650057918760,2022,4,15,1.18
Android,Dragon Ball Super Broly Rap,Porta,Dragon Ball Super Broly Rap,trackdone,trackdone,True,0.0,False,1662311596168,2022,9,4,295.652
Windows,Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),Keyblade,Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),fwdbtn,fwdbtn,True,1.0,False,1675446749,2023,2,3,1.18
Android,Make You Mine,PUBLIC,Make You Mine,trackdone,trackdone,True,0.0,True,1660051180024,2022,8,9,232.906
Windows,Mickey Mouse vs Bugs Bunny (Epicas Batallas De Rap Del Frikisimo),Keyblade,Mickey Mouse vs Bugs Bunny (Epicas Batallas De Rap Del Frikisimo),fwdbtn,fwdbtn,True,0.0,False,1652559151900,2022,5,14,128.69
Android,Our Own House,MisterWives,Our Own House,fwdbtn,trackdone,True,0.0,True,1658791175055,2022,7,26,232.186
Android,"Tonight - From ""Marvel Future Fight""/Future Fight Firsts Remix",Luna Snow,Tonight,trackdone,fwdbtn,True,1.0,True,1678112685,2023,3,6,140.087
Android,Interlude III,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,False,1652026206010,2022,5,8,169.723
Otros,Bored,Tessa Violet,Bored,trackdone,trackdone,True,0.0,False,0,2022,8,28,183.38
Android,Crush,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,True,1662263307587,2022,9,4,216.266
Windows,En Boca De Tantos,Porta,En Boca De Tantos,trackdone,trackdone,True,0.0,False,0,2022,5,12,313.065
Android,find my way home,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,True,1654532154125,2022,6,6,158.586
Android,WOW,Zara Larsson,Poster Girl,playbtn,fwdbtn,True,0.0,False,1647610955386,2022,3,18,3.666
Android,Media vida,Porta,Reset,fwdbtn,fwdbtn,True,0.0,False,1660870690852,2022,8,19,4.6
Android,Let The Light In,MisterWives,Connect The Dots,trackdone,trackdone,True,0.0,False,1646743126519,2022,3,8,308.48
Android,Jura por Tu Dios - Streaming Remaster,Santaflow,Ave Fénix,trackdone,fwdbtn,False,0.0,False,1660618036715,2022,8,16,103.767
Android,Los Más Buscados - Remix,Santa RM,Listo para Lo Que Venga,trackdone,trackdone,True,0.0,True,1671712578,2022,12,22,374.058
Android,"She's Not Me, Pt. 1 & 2",Zara Larsson,Uncover,trackdone,trackdone,True,0.0,True,1678265710,2023,3,8,332.382
Android,Dragon Ball Super Broly Rap,Porta,Dragon Ball Super Broly Rap,trackdone,logout,True,0.0,True,1648139712875,2022,3,24,117.075
Windows,Mi Cuento de Hadas,Porta,No Es Cuestión de Edades (Maqueta 2006),trackdone,trackdone,True,0.0,False,1648584884263,2022,3,29,254.612
Windows,Inmortal,Porta,En Boca De Tantos,fwdbtn,fwdbtn,True,0.0,False,1650070137464,2022,4,16,0.7
Windows,buzz cut (feat. MisterWives),lovelytheband,buzz cut (feat. MisterWives),fwdbtn,trackdone,True,0.0,False,1648582624060,2022,3,29,218.775
Windows,Eres Tú,Carla Morrison,Déjenme Llorar,fwdbtn,fwdbtn,True,1.0,False,1666384312,2022,10,21,0.17
Android,Dame una Hora,Santa RM,La Cara B,trackdone,logout,True,0.0,True,1655943217813,2022,6,26,169.972
Android,Queens,MisterWives,Our Own House,fwdbtn,fwdbtn,True,0.0,False,1649772229518,2022,4,12,2.107
Otros,Mal Acostumbrados,Porta,Algo Ha Cambiado,trackdone,trackdone,True,0.0,False,0,2022,9,29,208.173
Windows,7-2,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,False,1648937082214,2022,4,2,176.6
Android,"She's Not Me, Pt. 1 & 2",Zara Larsson,Uncover,trackdone,trackdone,True,0.0,False,1659703858972,2022,8,5,332.382
Windows,Eres Tú,Carla Morrison,Déjenme Llorar,trackdone,trackdone,False,0.0,False,0,2022,12,19,228.095
Windows,Imperfecto,Porta,Equilibrio,trackdone,trackdone,True,0.0,False,0,2022,6,7,255.446
Otros,Reset,Porta,Reset,trackdone,fwdbtn,True,0.0,False,0,2022,8,16,2.45
Android,La Calle Sabe De Mi Nombre,C-Kan,Clasificacion C Vol.1,trackdone,fwdbtn,True,1.0,False,1675010430,2023,1,29,166.188
Windows,I Really Wanna,Luna Snow,I Really Wanna,fwdbtn,fwdbtn,True,1.0,False,1676871319,2023,2,20,1.11
Android,Where Do We Go From Here?,MisterWives,Easy / Where Do We Go From Here?,trackdone,trackdone,False,0.0,False,1662124596652,2022,9,2,231.67
Android,Bang Bang,K'NAAN,Troubadour,backbtn,trackdone,True,0.0,False,1659531203654,2022,8,3,186.533
Windows,I Like (the idea of) You,Tessa Violet,I Like (the idea of) You,trackdone,trackdone,True,0.0,False,1649359518963,2022,4,7,168.48
Otros,Words Ain't Enough,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,False,0,2022,9,29,124.365
Linux,Out Of Tune Piano,MisterWives,Connect The Dots,trackdone,trackdone,True,0.0,False,1639782598804,2021,12,17,269.066
Windows,Deadpool vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),Keyblade,Deadpool vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),trackdone,trackdone,False,0.0,False,0,2022,12,20,197.032
Android,Crush,Tessa Violet,Crush,trackdone,trackdone,True,0.0,True,1671717764,2022,12,22,216.266
Android,Imperfecto,Porta,Equilibrio,fwdbtn,trackdone,True,0.0,False,1659656756937,2022,8,4,255.567
Android,Make You Mine,PUBLIC,Make You Mine,trackdone,trackdone,False,0.0,False,1660221084906,2022,8,11,232.906
Android,So Good (feat. Ty Dolla $ign),Zara Larsson,So Good,fwdbtn,fwdbtn,True,0.0,True,1655748116825,2022,6,20,1.541
Otros,coming up for air,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,True,0.0,False,0,2022,10,8,3.349
Android,Nueva Generación,Porta,Trastorno Bipolar,fwdbtn,fwdbtn,True,1.0,True,1680111537,2023,3,29,80.295
Android,WOW,Zara Larsson,Poster Girl,trackdone,fwdbtn,True,1.0,True,1669597600,2022,11,28,5.228
Android,Games,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,True,1668261311,2022,11,12,221.051
Android,Five Nights at Freddy's (feat. Kronno),Zarcort,Rap Plays #3,trackdone,fwdbtn,True,0.0,True,1655328095121,2022,6,15,19.578
Windows,Out Of Tune Piano,MisterWives,Connect The Dots,fwdbtn,fwdbtn,True,0.0,False,1653241431985,2022,5,22,2.4
Windows,Feelin,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,False,1666464821,2022,10,22,184.488
Android,I Like (the idea of) You,Tessa Violet,I Like (the idea of) You,fwdbtn,trackdone,True,0.0,False,1657369358231,2022,7,9,168.48
Android,Not Your Way,MisterWives,Our Own House,trackdone,trackdone,True,0.0,True,1653440554640,2022,5,25,186.933
Otros,Breakdown,Tessa Violet,Breakdown,trackdone,trackdone,False,0.0,False,0,2022,8,14,218.229
Android,Grandes Ligas,Lupillo Rivera,Grandes Ligas,fwdbtn,trackdone,True,0.0,True,1653509987600,2022,5,25,240.0
Windows,Eres Tú,Carla Morrison,Déjenme Llorar,trackdone,endplay,True,0.0,False,1657984988062,2022,7,16,114.335
Android,Realidad Virtual,Porta,Equilibrio,trackdone,trackdone,True,0.0,False,1660826737450,2022,8,18,312.02
Linux,Reflections,MisterWives,Our Own House,trackdone,trackdone,True,0.0,False,1639782868392,2021,12,17,186.44
Otros,Sin Ti,Porta,En Boca De Tantos,fwdbtn,fwdbtn,True,0.0,False,0,2022,9,10,2.543
Android,"The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",Geek Music,"The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",clickrow,endplay,False,0.0,False,1646577247137,2022,3,6,52.623
Windows,Algo Ha Cambiado,Porta,Algo Ha Cambiado,trackdone,trackdone,True,0.0,False,1678571321,2023,3,11,266.293
Windows,Crush,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,False,1647037151922,2022,3,11,216.266
Android,En Este Track,Santa RM,Bajo Cero,trackdone,trackdone,True,0.0,False,1669211931,2022,11,23,171.755
Android,Prelude,Tessa Violet,Bad Ideas,fwdbtn,fwdbtn,True,0.0,True,1647096929828,2022,3,12,0.993
Windows,WOW,Zara Larsson,Poster Girl,trackdone,trackdone,True,0.0,False,0,2022,10,27,179.092
Windows,Solo un Poco Más de Mí,Porta,No Hay Truco (Maqueta 2007),trackdone,trackdone,True,0.0,False,1675634918,2023,2,5,337.146
Android,Sin Miedo a Caer,Santaflow,Red Vol.1: El Retorno del Fénix,fwdbtn,fwdbtn,False,0.0,False,1661176471185,2022,8,22,2.508
Windows,MORE,K/DA,ALL OUT,trackdone,trackdone,True,0.0,False,1652996257338,2022,5,19,217.088
Android,Haze,Tessa Violet,Halloway,trackdone,unexpected-exit-while-paused,True,0.0,False,1672754845,2023,1,3,75.646
Android,Dragon Ball Rap,Porta,En Boca De Tantos,fwdbtn,fwdbtn,True,0.0,True,1655324032853,2022,6,15,1.577
Windows,Best I Can Do,MisterWives,Our Own House,trackdone,trackdone,True,0.0,False,1659302463041,2022,7,31,202.133
Windows,Games,Tessa Violet,Games,trackdone,trackdone,True,0.0,False,1676230331,2023,2,12,209.748
Android,Cuídala Bien,Santa RM,Mala Ortografía,fwdbtn,fwdbtn,True,0.0,False,1659484274661,2022,8,2,2.038
Windows,Box Around The Sun,MisterWives,Our Own House,trackdone,trackdone,True,0.0,False,1674777570,2023,1,27,214.12
Android,Greenback Boogie,Ima Robot,Greenback Boogie,trackdone,trackdone,False,0.0,False,1659617567197,2022,8,4,297.705
Android,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,Hollywood's Bleeding,fwdbtn,trackdone,True,0.0,False,1659483819450,2022,8,2,157.56
Windows,Logro Desbloqueado,Porta,Algo Ha Cambiado,fwdbtn,fwdbtn,True,0.0,False,1653083557372,2022,5,20,0.57
Otros,Mi Cuento de Hadas,Porta,No Es Cuestión de Edades (Maqueta 2006),trackdone,trackdone,True,0.0,False,0,2022,9,5,254.613
Windows,Not over You,Tessa Violet,Halloway,fwdbtn,trackdone,True,0.0,False,1647108103013,2022,3,12,193.493
Android,find my way home,MisterWives,SUPERBLOOM,trackdone,fwdbtn,True,0.0,False,1650822892109,2022,4,24,62.995
Android,"Fly Away - From ""MARVEL Future Fight""",Luna Snow,Fly Away,appload,unexpected-exit-while-paused,True,0.0,False,1653238120039,2022,5,24,5.434
Windows,coming up for air,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,False,1680034819,2023,3,28,192.293
Android,Ain't My Fault,Zara Larsson,So Good,trackdone,trackdone,True,0.0,False,1667924806,2022,11,8,224.03
Linux,Gangsta's Paradise,Coolio,Gangsta's Paradise,trackdone,trackdone,False,0.0,False,1639776004577,2021,12,17,240.693
Android,Royals,Lorde,Pure Heroine,trackdone,trackdone,True,0.0,True,1668880146,2022,11,19,190.185
Windows,Jura por Tu Dios - Streaming Remaster,Santaflow,Ave Fénix,trackdone,trackdone,True,0.0,False,0,2022,6,7,237.352
Otros,Dejame en Paz,C-Kan,Dias de Sol,fwdbtn,fwdbtn,True,0.0,False,0,2022,8,23,6.576
Windows,Say So,Doja Cat,Hot Pink,trackdone,trackdone,True,0.0,False,1666462494,2022,10,22,237.893
Android,Reset,Porta,Reset,trackdone,trackdone,True,0.0,True,1669254852,2022,11,24,271.68
Windows,DRUM GO DUM,K/DA,ALL OUT,fwdbtn,fwdbtn,True,1.0,False,1677957975,2023,3,4,1.13
Android,Never Give Up On Me,MisterWives,Never Give Up On Me,trackdone,trackdone,True,0.0,False,1662312583956,2022,9,4,174.266
Windows,Smoke Signals (feat. Tessa Violet),Cavetown,Smoke Signals (feat. Tessa Violet),trackdone,unexpected-exit,True,0.0,False,0,2022,12,19,30.229
Android,Say So,Doja Cat,Hot Pink,trackdone,trackdone,True,0.0,True,1678166800,2023,3,7,237.893
Android,Ruin My Life,Zara Larsson,Ruin My Life,fwdbtn,trackdone,True,0.0,True,1653489498807,2022,5,25,190.931
Windows,Sin Ti,Porta,En Boca De Tantos,trackdone,trackdone,True,0.0,False,1648939325659,2022,4,2,133.613
Windows,No Mediocre (feat. Iggy Azalea),T.I.,No Mediocre (feat. Iggy Azalea),trackdone,trackdone,True,0.0,False,1675648356,2023,2,6,201.6
Otros,Games,Tessa Violet,Bad Ideas,trackdone,endplay,False,0.0,False,0,2022,8,21,201.12
Otros,Games,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,False,0,2022,10,13,221.051
Android,Uptown Funk (feat. Bruno Mars),Mark Ronson,Uptown Special,trackdone,trackdone,True,0.0,False,1652284950964,2022,5,11,269.666
Windows,Baddest Girl In Town,Pitbull,Dale,clickrow,trackdone,True,0.0,False,1677612066,2023,2,28,183.906
Android,Bruce Wayne,Porta,Equilibrio,fwdbtn,fwdbtn,True,1.0,True,1678475841,2023,3,10,1.334
Android,Five Nights at Freddy's (feat. Kronno),Zarcort,Rap Plays #3,trackdone,fwdbtn,True,1.0,False,1667838435,2022,11,7,15.515
Android,Bruce Wayne,Porta,Equilibrio,fwdbtn,trackdone,True,0.0,False,1662036743610,2022,9,1,309.333
Android,Consejo de Amor,TINI,Quiero Volver,fwdbtn,trackdone,True,0.0,False,1660827509130,2022,8,18,199.72
Android,Machine,MisterWives,Connect The Dots,fwdbtn,fwdbtn,True,1.0,False,1679462158,2023,3,22,0.718
Windows,"Fly Away - From ""MARVEL Future Fight""",Luna Snow,Fly Away,fwdbtn,trackdone,True,0.0,False,1676922875,2023,2,20,206.88
Otros,I Like You (A Happier Song) (with Doja Cat),Post Malone,Twelve Carat Toothache,clickrow,endplay,False,0.0,False,0,2022,9,29,52.786
Android,Crush,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,False,1658799936438,2022,7,26,216.266
Windows,Mi Rosa Negra,Porta,No Hay Truco (Maqueta 2007),fwdbtn,fwdbtn,True,0.0,False,1647108097195,2022,3,12,0.0
Otros,7-2,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,True,1.0,False,0,2023,3,15,3.612
Android,Nuestra Historia de Dos,Porta,No Hay Truco (Maqueta 2007),trackdone,trackdone,True,0.0,True,1671982603,2022,12,25,313.94
Android,No Hay Truco 1.5,Porta,Equilibrio,trackdone,fwdbtn,True,1.0,False,1678712018,2023,3,13,63.57
Windows,Stepped On A Bee,MisterWives,Stepped On A Bee,trackdone,trackdone,True,0.0,False,1659887977657,2022,8,7,227.405
Android,Palabras Mudas (Con Gema),Porta,Reset,trackdone,trackdone,True,0.0,False,1667922299,2022,11,8,284.186
Windows,Coloring Outside The Lines,MisterWives,Connect The Dots,trackdone,trackdone,True,0.0,False,0,2022,10,31,231.307
Android,Bang Bang,K'NAAN,Troubadour,playbtn,trackdone,False,0.0,False,1660220484090,2022,8,11,186.533
Android,No Mediocre (feat. Iggy Azalea),T.I.,No Mediocre (feat. Iggy Azalea),trackdone,trackdone,True,0.0,False,1651970037068,2022,5,8,201.6
Android,Aprendizaje,Porta,Equilibrio,trackdone,trackdone,True,0.0,False,1659358286073,2022,8,1,272.088
Otros,Where Do We Go From Here?,MisterWives,Easy / Where Do We Go From Here?,trackdone,remote,False,0.0,False,0,2022,9,19,215.841
Android,"She's Not Me, Pt. 1 & 2",Zara Larsson,Uncover,trackdone,trackdone,True,0.0,True,1655324996509,2022,6,15,332.382
Android,Equilibrio,Porta,Equilibrio,trackdone,endplay,True,0.0,False,1659500134621,2022,8,3,23.744
Windows,Only Human,MisterWives,Connect The Dots,fwdbtn,fwdbtn,True,0.0,False,1660488253449,2022,8,14,1.71
Android,Cosas de la Vida,Porta,No Es Cuestión de Edades (Maqueta 2006),trackdone,fwdbtn,True,0.0,False,1649606482078,2022,4,10,79.429
Android,La Locura Está en Mí - Streaming Remaster,Santaflow,Ave Fénix,trackdone,trackdone,False,0.0,False,1660617832451,2022,8,16,203.573
Android,Symphony (feat. Zara Larsson),Clean Bandit,What Is Love?,trackdone,trackdone,True,0.0,True,1655327687182,2022,6,15,212.733
Android,Hurricane,MisterWives,Our Own House,trackdone,trackdone,True,0.0,False,1662079689994,2022,9,2,239.186
Windows,Ruin My Life,Zara Larsson,Poster Girl,fwdbtn,fwdbtn,True,0.0,False,1659317657278,2022,8,1,1.62
Android,I Got You,Bebe Rexha,Expectations,trackdone,fwdbtn,True,0.0,False,1662037897268,2022,9,1,4.063
Otros,Bored,Tessa Violet,Bad Ideas,trackdone,trackdone,True,0.0,False,0,2022,10,8,183.38
Windows,Greenback Boogie,Ima Robot,Greenback Boogie,fwdbtn,fwdbtn,True,1.0,False,1674785143,2023,1,27,1.64
Windows,Segundos Fuera - Streaming Remaster,Santaflow,Ave Fénix,trackdone,unexpected-exit,False,0.0,False,0,2022,5,19,1.188
Android,Kings And Queens,MisterWives,Kings And Queens,fwdbtn,fwdbtn,True,0.0,False,1650818839108,2022,4,24,1.471
Android,Stepped On A Bee,MisterWives,Stepped On A Bee,trackdone,fwdbtn,True,0.0,True,1658494338221,2022,7,22,105.597
Windows,Imagination Infatuation,MisterWives,Our Own House,fwdbtn,fwdbtn,True,1.0,False,1677439421,2023,2,26,1.12
Android,Quiero Que Sepas (feat. MC Magic),C-Kan,Clasificacion C Vol.1,trackdone,trackdone,True,0.0,True,1673520209,2023,1,12,218.075
Android,Los Más Buscados - Remix,Santa RM,Listo para Lo Que Venga,playbtn,trackdone,True,0.0,False,1657542116270,2022,7,11,374.058
Android,"Flow - From ""Marvel Super War""/Soundtrack Version",Luna Snow,Flow,trackdone,trackdone,True,0.0,False,1647347977444,2022,3,15,181.935
Windows,Interlude III,Tessa Violet,Bad Ideas,fwdbtn,fwdbtn,True,1.0,False,1675463333,2023,2,3,0.0
Otros,Lush Life,Zara Larsson,So Good,trackdone,trackdone,True,0.0,False,0,2022,9,17,201.122
Windows,I Don't Get to Say I Love You Anymore,Tessa Violet,Halloway,trackdone,trackdone,True,0.0,False,0,2022,10,29,209.899
Windows,Jura por Tu Dios,Santaflow,Ave Fénix,trackdone,trackdone,True,0.0,False,1650490406246,2022,4,20,239.16
Windows,SUPERBLOOM,MisterWives,SUPERBLOOM (stripped),trackdone,trackdone,True,0.0,False,0,2022,12,20,213.484
Android,"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,fwdbtn,trackdone,True,0.0,False,1669213933,2022,11,23,232.72
Android,Games,Tessa Violet,Games,trackdone,trackdone,True,0.0,True,1678182672,2023,3,7,209.748
Windows,decide to be happy,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,True,1.0,False,1674936927,2023,1,28,0.87
Android,I Don't Get to Say I Love You Anymore,Tessa Violet,Halloway,trackdone,trackdone,True,0.0,True,1678762958,2023,3,14,210.013
Android,Fibonacci,Keyblade,Fibonacci,fwdbtn,fwdbtn,True,0.0,False,1654882816343,2022,6,10,0.893
Windows,Riptide,MisterWives,Spotify Sessions,trackdone,trackdone,True,0.0,False,1677525830,2023,2,27,253.2
Android,I Like (the idea of) You,Tessa Violet,I Like (the idea of) You,trackdone,trackdone,True,0.0,True,1677701271,2023,3,1,168.48
Android,I Like (the idea of) You,Tessa Violet,I Like (the idea of) You,fwdbtn,trackdone,True,0.0,False,1638966999629,2021,12,8,168.48
Android,YES MOM (I'm The One To Beat),Tessa Violet,YES MOM (I'm The One To Beat),playbtn,trackdone,False,0.0,False,1650891784901,2022,4,25,162.36
Windows,Love Me Again,John Newman,Tribute,trackdone,trackdone,False,0.0,False,0,2022,8,13,239.813
Android,THE BADDEST,K/DA,ALL OUT,trackdone,trackdone,True,0.0,False,1657630988529,2022,7,12,162.6
Windows,Wavin' Flag - Coca-Cola® Spanish Celebration Mix,K'NAAN,Troubadour,fwdbtn,fwdbtn,True,1.0,False,1679453818,2023,3,22,2.44
Android,Wishful Drinking,Tessa Violet,Bad Ideas,fwdbtn,fwdbtn,False,0.0,False,1637719893801,2021,11,24,0.351
Android,Víctima y Verdugo,Porta,Algo Ha Cambiado,trackdone,trackdone,True,0.0,False,1656283120092,2022,6,26,247.173
Windows,alone,MisterWives,SUPERBLOOM,fwdbtn,fwdbtn,True,1.0,False,0,2022,10,28,0.716
Android,Dragon Ball GT Rap,Porta,Dragon Ball GT Rap,trackdone,trackdone,True,0.0,False,1657805068050,2022,7,14,301.559
Android,whywhywhy,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,False,1678721657,2023,3,13,200.68
Android,Víctima y Verdugo,Porta,Algo Ha Cambiado,fwdbtn,fwdbtn,True,0.0,True,1655297091343,2022,6,15,1.995
Android,Ve por Ello - Bonus Track,Santa RM,La Cara B,trackdone,trackdone,True,0.0,False,1659398280336,2022,8,2,208.0
Android,Tras el Cristal,Porta,Algo Ha Cambiado,trackdone,trackdone,True,0.0,False,1668441045,2022,11,14,233.773
Android,"Tonight - From ""Marvel Future Fight""/Future Fight Firsts Remix",Luna Snow,Tonight,fwdbtn,fwdbtn,True,0.0,False,1653140700504,2022,5,21,1.71
Android,Symphony (feat. Zara Larsson),Clean Bandit,What Is Love?,trackdone,trackdone,True,0.0,True,1660742060556,2022,8,18,212.733
Android,find my way home,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,True,1676658850,2023,2,17,158.586
Windows,Oceans,MisterWives,Our Own House,fwdbtn,fwdbtn,True,1.0,False,1676871322,2023,2,20,1.14
Windows,Consejo de Amor,TINI,Quiero Volver,fwdbtn,trackdone,True,0.0,False,1659643909665,2022,8,4,199.72
Android,decide to be happy,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,True,1653937217790,2022,5,30,207.493
Android,Games,Tessa Violet,Games,fwdbtn,fwdbtn,True,0.0,False,1638930998779,2021,12,8,1.801
Windows,Las Cartas Sobre la Mesa,Santaflow,Red Vol.1: El Retorno del Fénix,trackdone,trackdone,True,0.0,False,1650484938864,2022,4,20,705.004
Android,Best I Can Do,MisterWives,Our Own House,trackdone,trackdone,True,0.0,True,1662303872636,2022,9,4,202.133
Windows,7-2,MisterWives,SUPERBLOOM,trackdone,trackdone,True,0.0,False,0,2022,10,29,176.527
Android,I Like (the idea of) You,Tessa Violet,I Like (the idea of) You,fwdbtn,trackdone,True,0.0,False,1678410043,2023,3,10,168.48
Windows,Lo Malo,Aitana,Lo Malo,trackdone,trackdone,True,0.0,False,1647037368701,2022,3,11,180.831
Otros,Relator,Pete Yorn,Break Up,trackdone,remote,False,0.0,False,0,2022,9,16,62.311
Android,Mal Acostumbrados,Porta,Algo Ha Cambiado,fwdbtn,fwdbtn,True,1.0,False,1669571696,2022,11,27,2.467
Android,Riptide,MisterWives,Spotify Sessions,trackdone,trackdone,True,0.0,True,1674490752,2023,1,23,253.2
Otros,Aire soy (feat. Ximena Sariñana),Miguel Bosé,Papitwo,trackdone,trackdone,True,0.0,False,0,2022,9,10,248.049
Windows,La Primera Vez,Porta,Algo Ha Cambiado,trackdone,trackdone,True,0.0,False,1659929998164,2022,8,8,252.373
Windows,Bruce Wayne,Porta,Equilibrio,fwdbtn,trackdone,True,0.0,False,0,2022,5,29,309.201
Android,Grandes Ligas,Lupillo Rivera,Grandes Ligas,trackdone,trackdone,True,0.0,True,1678159320,2023,3,7,240.0
Otros,muse,MisterWives,SUPERBLOOM,trackdone,trackdone,False,0.0,False,0,2022,8,21,172.08
Windows,buzz cut (feat. MisterWives),lovelytheband,buzz cut (feat. MisterWives),trackdone,trackdone,True,0.0,False,1674864908,2023,1,28,218.775
Android,I Wan'na Be Like You (The Monkey Song),Tessa Violet,Everybody Loves Disney,trackdone,trackdone,True,0.0,False,1667488463,2022,11,3,149.706
Otros,Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),Keyblade,Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),trackdone,trackdone,False,0.0,False,0,2022,12,23,391.81
Android,Bad Ideas,Tessa Violet,Bad Ideas,fwdbtn,fwdbtn,False,0.0,False,1638636356295,2021,12,4,3.916
